iter	RMSE
287	3.250758404
288	3.245525012
289	3.238590686
290	3.234922191
291	3.227636036
292	3.221760141
293	3.214293417
294	3.209345114
295	3.203425014
296	3.196757217
297	3.19525405
298	3.190317479
299	3.186779542
300	3.18329614
301	3.178745055
302	3.175698534
303	3.167618925
304	3.166318468
305	3.165552835
306	3.159806684
307	3.155616745
308	3.149366336
309	3.14213128
310	3.136693621
311	3.136002358
312	3.13284453
313	3.125635718
314	3.124337824
315	3.118006266
316	3.116881252
317	3.110750565
318	3.106038748
319	3.104010194
320	3.100608356
321	3.095291288
322	3.092951355
323	3.087131151
324	3.085882698
325	3.080129012
326	3.077504714
327	3.072744812
328	3.070999988
329	3.066985289
330	3.06320689
331	3.059940752
332	3.05735972
333	3.051892502
334	3.047518823
335	3.043204081
336	3.038023447
337	3.035701023
338	3.031733719
339	3.022169908
340	3.018093972
341	3.013519699
342	3.011766749
343	3.00728218
344	3.006316905
345	3.0049531
346	3.000874052
347	2.99478357
348	2.991345032
349	2.987915594
350	2.985946389
351	2.978548406
352	2.97641359
353	2.972428067
354	2.971878671
355	2.971327435
356	2.96717951
357	2.960334711
358	2.958256532
359	2.956633801
360	2.954937962
361	2.949547846
362	2.948393572
363	2.947851742
364	2.941410929
365	2.937225594
366	2.934593658
367	2.929223527
368	2.926069197
369	2.921433994
370	2.913963803
371	2.910168153
372	2.905312158
373	2.903033961
374	2.898380112
375	2.891214992
376	2.886420929
377	2.882378172
378	2.87796633
379	2.873151682
380	2.871436114
381	2.866397142
382	2.862672194
383	2.861474054
384	2.858035161
385	2.855245687
386	2.850402562
387	2.845789183
388	2.842051269
389	2.839592305
390	2.839143221
391	2.837702228
392	2.835235866
393	2.830219242
394	2.826750197
395	2.823614129
396	2.819170516
397	2.816757081
398	2.814073004
399	2.813622428
400	2.808587115
401	2.804662775
402	2.799578317
403	2.796277443
404	2.792984688
405	2.791945202
406	2.789499186
407	2.787057654
408	2.78595977
409	2.781026498
410	2.780386195
411	2.777856528
412	2.774958699
413	2.76871012
414	2.765503261
415	2.76512052
416	2.759203293
417	2.753669003
418	2.750191184
419	2.747907182
420	2.74370447
421	2.741156166
422	2.736482079
423	2.730684547
424	2.727335286
425	2.726994269
426	2.725635772
427	2.721162186
428	2.717239179
429	2.714121326
430	2.710783165
431	2.708290251
432	2.705053611
433	2.699833594
434	2.696357871
435	2.692789529
436	2.69015726
437	2.687197444
438	2.684776561
439	2.68304108
440	2.681745944
441	2.678752552
442	2.676419684
443	2.674757289
444	2.673409602
445	2.669424321
446	2.668531921
447	2.665078727
448	2.664408337
449	2.662730679
450	2.659654498
451	2.659289156
452	2.656851424
453	2.655891689
454	2.652403237
455	2.64785258
456	2.645615891
457	2.64173417
458	2.639146031
459	2.636221047
460	2.632717945
461	2.631517533
462	2.628589651
463	2.623605802
464	2.621601638
465	2.618440794
466	2.616993835
467	2.611701961
468	2.609372166
469	2.605867419
470	2.605117095
471	2.604417717
472	2.603509304
473	2.599811541
474	2.597234397
475	2.596078085
476	2.594412807
477	2.591435986
478	2.590782238
479	2.588613764
480	2.585838601
481	2.58167226
482	2.581193355
483	2.575888653
484	2.573440099
485	2.569343487
486	2.567197644
487	2.564636689
488	2.56241627
489	2.560825429
490	2.55831954
491	2.55561602
492	2.55210295
493	2.551419906
494	2.548373725
495	2.545484531
496	2.54192104
497	2.537700159
498	2.535957745
499	2.533352437
500	2.531159494
501	2.530737516
502	2.52800172
503	2.524105979
504	2.520582517
505	2.517680737
506	2.514342612
507	2.511509666
508	2.509135019
509	2.506831756
510	2.502579036
511	2.50217183
512	2.499067295
513	2.497711261
514	2.494655217
515	2.492807295
516	2.49032406
517	2.488345165
518	2.48512001
519	2.48169009
520	2.479040821
521	2.478778827
522	2.477090349
523	2.473815321
524	2.471068016
525	2.468902132
526	2.467330353
527	2.464461661
528	2.462127133
529	2.460121287
530	2.457644205
531	2.453392502
532	2.452107189
533	2.449601196
534	2.447499495
535	2.444951296
536	2.442771367
537	2.441480734
538	2.439591587
539	2.437450383
540	2.433997038
541	2.432767714
542	2.432122253
543	2.430412447
544	2.428827547
545	2.427023132
546	2.424465587
547	2.421536047
548	2.419457399
549	2.418372018
550	2.417814226
551	2.417202916
552	2.415773513
553	2.412400422
554	2.411507379
555	2.408509496
556	2.407114482
557	2.402868027
558	2.401372754
559	2.398029464
560	2.394717603
561	2.392755376
562	2.390673029
563	2.386563583
564	2.384280129
565	2.382331149
566	2.381557801
567	2.378524632
568	2.376305233
569	2.37462488
570	2.372660364
571	2.371394087
572	2.369171296
573	2.366768773
574	2.364701945
575	2.364020138
576	2.36141811
577	2.360160058
578	2.359537547
579	2.358014621
580	2.356540457
581	2.353385745
582	2.352001076
583	2.350679874
584	2.349119824
585	2.348584809
586	2.346158133
587	2.344359716
588	2.342989883
589	2.340565189
590	2.337358228
591	2.336594659
592	2.335358099
593	2.333800962
594	2.332689193
595	2.33054192
596	2.329425693
597	2.327021183
598	2.325722619
599	2.323019061
600	2.321855947
601	2.320638425
602	2.318059026
603	2.316880919
604	2.315684762
605	2.313668182
606	2.312145427
607	2.309224507
608	2.308408044
609	2.305792011
610	2.304397556
611	2.302161704
612	2.300933504
613	2.298224692
614	2.29598971
615	2.291578329
616	2.290096411
617	2.288992376
618	2.287585694
619	2.285711533
620	2.282247087
621	2.279763253
622	2.279420255
623	2.278312736
624	2.277091244
625	2.274554385
626	2.270932798
627	2.267552495
628	2.26437818
629	2.263895481
630	2.261327825
631	2.257967323
632	2.256756707
633	2.253223669
634	2.252390575
635	2.250482345
636	2.249101812
637	2.24842223
638	2.244393296
639	2.243470885
640	2.242294703
641	2.240654232
642	2.239231009
643	2.238103847
644	2.237138567
645	2.235065216
646	2.232679497
647	2.230884827
648	2.229697512
649	2.22876049
650	2.227128842
651	2.225049942
652	2.223829289
653	2.221800078
654	2.220329534
655	2.217045971
656	2.216247002
657	2.213312973
658	2.211208628
659	2.209144815
660	2.207302383
661	2.206541285
662	2.20455837
663	2.2026774
664	2.202111032
665	2.201169316
666	2.198104155
667	2.196265832
668	2.194903598
669	2.192033141
670	2.189664726
671	2.189109838
672	2.18772679
673	2.187222217
674	2.185117489
675	2.182871877
676	2.180394658
677	2.179380337
678	2.178956195
679	2.176822263
680	2.175999073
681	2.173974501
682	2.171845838
683	2.171382329
684	2.169681566
685	2.169096254
686	2.16781499
687	2.165876839
688	2.164886613
689	2.163375974
690	2.161753416
691	2.159839682
692	2.158711372
693	2.15752245
694	2.155590847
695	2.154444225
696	2.152862533
697	2.151400401
698	2.150350561
699	2.148732009
700	2.14823324
701	2.147078903
702	2.146245378
703	2.144459792
704	2.142201342
705	2.141632345
706	2.140557493
707	2.139942034
708	2.137941546
709	2.137309261
710	2.135300592
711	2.13308452
712	2.131747564
713	2.129030415
714	2.127413822
715	2.124826681
716	2.12294216
717	2.121989585
718	2.120420924
719	2.118801914
720	2.117164653
721	2.115132005
722	2.112562142
723	2.110404059
724	2.109204906
725	2.107302577
726	2.105233115
727	2.104721999
728	2.102777437
729	2.100966332
730	2.099127101
731	2.097306765
732	2.096105479
733	2.093286369
734	2.090878331
735	2.087582285
736	2.084773515
737	2.082926301
738	2.080510092
739	2.07933008
740	2.078286755
741	2.075638437
742	2.07444465
743	2.073430881
744	2.073086447
745	2.07173753
746	2.070487313
747	2.070094154
748	2.069522327
749	2.068891253
750	2.06798644
751	2.065859511
752	2.065015463
753	2.06315685
754	2.061369377
755	2.060809828
756	2.059614468
757	2.057963202
758	2.056209735
759	2.054185477
760	2.053516512
761	2.052798683
762	2.052206282
763	2.050583801
764	2.049427563
765	2.048251612
766	2.046804256
767	2.045692621
768	2.044796378
769	2.042933066
770	2.041663598
771	2.040808627
772	2.039487639
773	2.038571102
774	2.037608492
775	2.036635159
776	2.035091778
777	2.034122683
778	2.032155132
779	2.030660712
780	2.028744519
781	2.027967825
782	2.02715037
783	2.026191574
784	2.025749172
785	2.023597988
786	2.022505237
787	2.020736085
788	2.019657561
789	2.017684611
790	2.015715173
791	2.014985907
792	2.013558402
793	2.01247292
794	2.011557615
795	2.009270471
796	2.008943691
797	2.008307003
798	2.007227309
799	2.006843146
800	2.005696238
801	2.004408844
802	2.003210786
803	2.000845157
804	2.000660937
805	1.999306206
806	1.997959198
807	1.99705704
808	1.996402009
809	1.995357644
810	1.994086309
811	1.992880392
812	1.992086694
813	1.990327248
814	1.988335211
815	1.986925091
816	1.984834565
817	1.984491822
818	1.983513749
819	1.983122531
820	1.981398866
821	1.980058063
822	1.978163896
823	1.976328424
824	1.97544746
825	1.974631257
826	1.973623178
827	1.972675209
828	1.971541771
829	1.96913761
830	1.967542353
831	1.966703868
832	1.965811842
833	1.964328433
834	1.963341188
835	1.962593189
836	1.962268852
837	1.960490841
838	1.95958603
839	1.958720179
840	1.958120849
841	1.956783545
842	1.955263475
843	1.953633478
844	1.952964735
845	1.951337705
846	1.949373099
847	1.947206508
848	1.946767316
849	1.945316533
850	1.944816104
851	1.944407012
852	1.9435954
853	1.942844835
854	1.941243351
855	1.940199121
856	1.938654623
857	1.937138103
858	1.935707762
859	1.93475156
860	1.933860594
861	1.933182107
862	1.931475078
863	1.929142403
864	1.928127134
865	1.92669366
866	1.924551924
867	1.923734049
868	1.923432086
869	1.922210587
870	1.920233852
871	1.918536432
872	1.917715171
873	1.915236699
874	1.913797812
875	1.913007079
876	1.911719183
877	1.911088427
878	1.909262625
879	1.908458944
880	1.907979915
881	1.907631528
882	1.905869342
883	1.904281092
884	1.903046373
885	1.902322592
886	1.901250969
887	1.900222885
888	1.898832369
889	1.897873993
890	1.897175053
891	1.895957956
892	1.894652358
893	1.893975815
894	1.892000984
895	1.891410355
896	1.889523002
897	1.888114962
898	1.886730263
899	1.885782168
900	1.884246925
901	1.882532385
902	1.881407785
903	1.881080608
904	1.880687687
905	1.880017073
906	1.879619105
907	1.878953219
908	1.877993199
909	1.877295881
910	1.875931426
911	1.875195238
912	1.873945877
913	1.872183047
914	1.871098663
915	1.870461336
916	1.869249713
917	1.867895106
918	1.867517284
919	1.866788991
920	1.864538622
921	1.863976387
922	1.862998084
923	1.861708349
924	1.859907574
925	1.858911553
926	1.858254845
927	1.857951511
928	1.85666418
929	1.855487448
930	1.854849003
931	1.853264109
932	1.851603265
933	1.850204554
934	1.849128196
935	1.847499621
936	1.845855778
937	1.8452158
938	1.844516783
939	1.843372305
940	1.842492236
941	1.842002505
942	1.841194
943	1.839715165
944	1.839035587
945	1.838818378
946	1.838080568
947	1.837012758
948	1.836160004
949	1.835166445
950	1.834175643
951	1.833608464
952	1.831875881
953	1.829780518
954	1.829040987
955	1.827585494
956	1.827208012
957	1.826599489
958	1.826093284
959	1.825509509
960	1.824789065
961	1.82429825
962	1.823645261
963	1.822347681
964	1.82097686
965	1.819477268
966	1.818651277
967	1.817528794
968	1.816695803
969	1.815814159
970	1.815071978
971	1.815018118
972	1.814365334
973	1.813423848
974	1.812402444
975	1.811272549
976	1.810583969
977	1.808925386
978	1.807774392
979	1.806882503
980	1.806518412
981	1.805845138
982	1.80508488
983	1.804626429
984	1.803397445
985	1.801887021
986	1.801580404
987	1.801073052
988	1.799949408
989	1.798974118
990	1.798689175
991	1.798186509
992	1.797148431
993	1.796184598
994	1.795549985
995	1.795159022
996	1.793594815
997	1.792585507
998	1.791111087
999	1.790427935
